source_node,target_node,relationship,database,evidence,confidence,reference,via
10090.ENSMUSP00000106953,10090.ENSMUSP00000022576,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000181383:467,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000025229,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000416561:652,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000014578,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000308938:687,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000024988,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000245907:634,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000094151,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000263100:434,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000022616,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000315130:967,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000032203,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000323929:772,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000032065,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000387654:822,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000006697,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000415769:636,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000030044,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000259396:772,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000044033,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000342850:438,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000028681,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000308541:798,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000038232,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000264005:982,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000033185,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000265983:667,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000027824,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000255040:640,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000107653,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000296435:451,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000017488,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000226218:750,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000006952,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000278222:816,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000046636,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000421725:765,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000023486,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000376197:497,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000038559,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000292401:597,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000074810,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000394936:834,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000003071,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000468236:947,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000103964,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000264613:495,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000108804,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000226355:613,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000069418,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000396688:469,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000034588,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000236850:999,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000025951,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000360522:578,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000023590,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000232003:644,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000021773,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000230036:581,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000067541,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000354458:433,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000002663,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000222381:967,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000106953,10090.ENSMUSP00000031314,protein_protein_interaction,STRING,9606.ENSP00000356969-9606.ENSP00000295897:962,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000015998,10090.ENSMUSP00000104091,protein_protein_interaction,STRING,9606.ENSP00000357156-9606.ENSP00000465356:518,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000015998,10090.ENSMUSP00000022616,protein_protein_interaction,STRING,9606.ENSP00000357156-9606.ENSP00000315130:470,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000015998,10090.ENSMUSP00000032203,protein_protein_interaction,STRING,9606.ENSP00000357156-9606.ENSP00000323929:512,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000015998,10090.ENSMUSP00000036747,protein_protein_interaction,STRING,9606.ENSP00000357156-9606.ENSP00000363770:403,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000015998,10090.ENSMUSP00000074436,protein_protein_interaction,STRING,9606.ENSP00000357156-9606.ENSP00000348170:439,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000015998,10090.ENSMUSP00000157269,protein_protein_interaction,STRING,9606.ENSP00000357156-9606.ENSP00000234071:524,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000015998,10090.ENSMUSP00000027824,protein_protein_interaction,STRING,9606.ENSP00000357156-9606.ENSP00000255040:569,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000015998,10090.ENSMUSP00000038559,protein_protein_interaction,STRING,9606.ENSP00000357156-9606.ENSP00000292401:403,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000015998,10090.ENSMUSP00000006952,protein_protein_interaction,STRING,9606.ENSP00000357156-9606.ENSP00000278222:423,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000015998,10090.ENSMUSP00000023590,protein_protein_interaction,STRING,9606.ENSP00000357156-9606.ENSP00000232003:611,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000015998,10090.ENSMUSP00000025951,protein_protein_interaction,STRING,9606.ENSP00000357156-9606.ENSP00000360522:520,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000015998,10090.ENSMUSP00000040877,protein_protein_interaction,STRING,9606.ENSP00000357156-9606.ENSP00000266718:540,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000015998,10090.ENSMUSP00000093641,protein_protein_interaction,STRING,9606.ENSP00000357156-9606.ENSP00000277903:579,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000015998,10090.ENSMUSP00000106317,protein_protein_interaction,STRING,9606.ENSP00000357156-9606.ENSP00000322061:525,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000015998,10090.ENSMUSP00000044903,protein_protein_interaction,STRING,9606.ENSP00000357156-9606.ENSP00000260356:439,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000015998,10090.ENSMUSP00000048836,protein_protein_interaction,STRING,9606.ENSP00000357156-9606.ENSP00000363773:443,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000015998,10090.ENSMUSP00000084259,protein_protein_interaction,STRING,9606.ENSP00000357156-9606.ENSP00000440066:591,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000037719,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000416330:412,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000038559,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000292401:566,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000044903,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000260356:630,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000119609,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000378431:441,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000020759,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000378058:758,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000035579,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000262776:615,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000077074,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000378131:474,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000040877,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000266718:430,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000107607,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000356399:517,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000000049,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000205948:499,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000054583,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000331544:445,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000054499,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000346839:712,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000112798,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000266041:444,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000130668,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000480132:497,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000020702,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000370473:549,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000026890,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000296130:624,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000006697,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000415769:544,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000112665,10090.ENSMUSP00000124305,protein_protein_interaction,STRING,9606.ENSP00000358045-9606.ENSP00000425915:449,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000026210,10090.ENSMUSP00000023583,protein_protein_interaction,STRING,9606.ENSP00000359446-9606.ENSP00000273784:426,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000026210,10090.ENSMUSP00000023589,protein_protein_interaction,STRING,9606.ENSP00000359446-9606.ENSP00000493985:704,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000026210,10090.ENSMUSP00000039472,protein_protein_interaction,STRING,9606.ENSP00000359446-9606.ENSP00000306099:422,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000026210,10090.ENSMUSP00000026907,protein_protein_interaction,STRING,9606.ENSP00000359446-9606.ENSP00000264690:496,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000026210,10090.ENSMUSP00000022576,protein_protein_interaction,STRING,9606.ENSP00000359446-9606.ENSP00000181383:811,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000026210,10090.ENSMUSP00000024988,protein_protein_interaction,STRING,9606.ENSP00000359446-9606.ENSP00000245907:678,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000044858,10090.ENSMUSP00000021773,protein_protein_interaction,STRING,9606.ENSP00000359629-9606.ENSP00000230036:467,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000124417,10090.ENSMUSP00000034339,protein_protein_interaction,STRING,9606.ENSP00000359910-9606.ENSP00000497290:414,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000124417,10090.ENSMUSP00000029574,protein_protein_interaction,STRING,9606.ENSP00000359910-9606.ENSP00000294728:449,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000124417,10090.ENSMUSP00000023486,protein_protein_interaction,STRING,9606.ENSP00000359910-9606.ENSP00000376197:464,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000124417,10090.ENSMUSP00000099375,protein_protein_interaction,STRING,9606.ENSP00000359910-9606.ENSP00000262407:604,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000124417,10090.ENSMUSP00000016168,protein_protein_interaction,STRING,9606.ENSP00000359910-9606.ENSP00000389351:699,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000031663,10090.ENSMUSP00000027657,protein_protein_interaction,STRING,9606.ENSP00000360281-9606.ENSP00000243611:626,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000031663,10090.ENSMUSP00000141648,protein_protein_interaction,STRING,9606.ENSP00000360281-9606.ENSP00000336829:601,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000031663,10090.ENSMUSP00000113126,protein_protein_interaction,STRING,9606.ENSP00000360281-9606.ENSP00000227667:404,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000031663,10090.ENSMUSP00000106317,protein_protein_interaction,STRING,9606.ENSP00000360281-9606.ENSP00000322061:991,high,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000031663,10090.ENSMUSP00000023450,protein_protein_interaction,STRING,9606.ENSP00000360281-9606.ENSP00000215727:473,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000031663,10090.ENSMUSP00000023994,protein_protein_interaction,STRING,9606.ENSP00000360281-9606.ENSP00000278407:501,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
10090.ENSMUSP00000031663,10090.ENSMUSP00000033626,protein_protein_interaction,STRING,9606.ENSP00000360281-9606.ENSP00000329374:473,medium,Szklarczyk et al. STRING v12; local files under TMO_PRIOR_ROOT/string,9606
