source_node,target_node,relationship,database,evidence,confidence,reference,via
MPOST10.1087M637.4821,amino_acid,metabolite_to_pathway,name_rules,mpost10.1087m637.4821 isoleucyl-leucine hmdb28911 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST10.0675M351.2183,amino_acid,metabolite_to_pathway,name_rules,mpost10.0675m351.2183 phenylalanyl-glycine hmdb28995 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST10.0400M759.0412,amino_acid,metabolite_to_pathway,name_rules,mpost10.0400m759.0412 isoleucyl-valine hmdb28920 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST10.0331M760.5842,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost10.0331m760.5842 hydroxyhexanoycarnitine hmdb13131 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST10.0812M651.5345,amino_acid,metabolite_to_pathway,name_rules,mpost10.0812m651.5345 isoleucyl-tyrosine hmdb28919 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST10.4181M747.4142,tryptophan,metabolite_to_pathway,name_rules,mpost10.4181m747.4142 alpha-hydroxy-1-methyl-1h-indole-3-propanoic acid hmdb3833,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MPOST10.3425M416.7714,tryptophan,metabolite_to_pathway,name_rules,mpost10.3425m416.7714 indoleacetaldehyde hmdb01190 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MPOST10.3081M876.5699,tryptophan,metabolite_to_pathway,name_rules,mpost10.3081m876.5699 indoleacrylic acid hmdb00734 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MPOST10.3081M744.5558,amino_acid,metabolite_to_pathway,name_rules,mpost10.3081m744.5558 vinylacetylglycine hmdb00894 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST10.2875M506.3617,amino_acid,metabolite_to_pathway,name_rules,mpost10.2875m506.3617 l-isoleucyl-l-proline hmdb11174 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST10.2118M497.7444,amino_acid,metabolite_to_pathway,name_rules,mpost10.2118m497.7444 tyrosyl-hydroxyproline hmdb29106 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST10.3012M303.2181,amino_acid,metabolite_to_pathway,name_rules,mpost10.3012m303.2181 glutamyl-proline hmdb28827 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST8.1048M268.1524,amino_acid,metabolite_to_pathway,name_rules,mpost8.1048m268.1524 isoleucyl-valine hmdb28920 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST8.0842M518.3224,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost8.0842m518.3224 3-methyl-1-heptene lmfa11000592 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST8.0429M352.1937,amino_acid,metabolite_to_pathway,name_rules,mpost8.0429m352.1937 lysyl-threonine hmdb28961 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST8.1323M457.3321,energy_tca,metabolite_to_pathway,name_rules,mpost8.1323m457.3321 coumarin-3-carboxylic acid succinimidyl ester hmdb0244654 ,medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
MPOST8.3522M504.3582,amino_acid,metabolite_to_pathway,name_rules,mpost8.3522m504.3582 2-nonenoylglycine hmdb0094807 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST8.1598M423.3078,energy_tca,metabolite_to_pathway,name_rules,"mpost8.1598m423.3078 3,5-di-o-galloyl-1,4-galactarolactone hmdb37204 ",medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
MPOST7.9349M589.4311,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost7.9349m589.4311 butyl 3-o-beta-d-glucopyranosyl-butanoate lmfa13010043 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST7.9418M446.7898,amino_acid,metabolite_to_pathway,name_rules,mpost7.9418m446.7898 2-fluoro-5-hydroxy-l-phenylalanine hmdb0244653 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST7.9074M917.6235,amino_acid,metabolite_to_pathway,name_rules,mpost7.9074m917.6235 isoleucyl-leucine hmdb28911 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST7.9074M417.1729,amino_acid,metabolite_to_pathway,name_rules,mpost7.9074m417.1729 l-valine hmdb00883 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST7.9074M245.2269,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost7.9074m245.2269 fad hmdb01248 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST7.9005M321.2060,tryptophan,metabolite_to_pathway,name_rules,mpost7.9005m321.2060 2-indolecarboxylic acid hmdb02285 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MPOST7.8936M575.3806,amino_acid,metabolite_to_pathway,name_rules,mpost7.8936m575.3806 phenylalanyl-valine hmdb29008 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST7.9487M367.2827,amino_acid,metabolite_to_pathway,name_rules,mpost7.9487m367.2827 l-phenylalanine hmdb00159 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST7.9968M363.1838,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost7.9968m363.1838 hydroxyphthioceranic acid (c42) lmfa01020327 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST9.0586M483.3465,amino_acid,metabolite_to_pathway,name_rules,mpost9.0586m483.3465 gamma-glutamyltryptophan hmdb0029160 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST9.0586M483.3465,tryptophan,metabolite_to_pathway,name_rules,mpost9.0586m483.3465 gamma-glutamyltryptophan hmdb0029160 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MPOST9.0173M888.5058,amino_acid,metabolite_to_pathway,name_rules,mpost9.0173m888.5058 isoleucyl-leucine hmdb28911 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST9.0793M343.1955,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost9.0793m343.1955 12-bromo-octadecanoic acid lmfa01090013 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST8.9781M780.5521,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mpost8.9781m780.5521 6-hydroxy-7e,9e-octadecadiene-11,13,15,17-tetraynoic acid l",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST8.9368M441.3346,sulfur_redox,metabolite_to_pathway,name_rules,mpost8.9368m441.3346 s-(formylmethyl)glutathione hmdb60507 ,medium,Name-rule prior from gene symbols and metabolite names only,sulfur_redox
MPOST9.2237M343.1954,amino_acid,metabolite_to_pathway,name_rules,mpost9.2237m343.1954 l-isoleucyl-l-proline hmdb11174 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST9.1480M351.2183,amino_acid,metabolite_to_pathway,name_rules,mpost9.1480m351.2183 leucyl-phenylalanine hmdb13243 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST9.1411M920.5403,amino_acid,metabolite_to_pathway,name_rules,mpost9.1411m920.5403 deoxycholylglutamic acid hmdb0242437 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST9.1411M920.5403,bile_acid,metabolite_to_pathway,name_rules,mpost9.1411m920.5403 deoxycholylglutamic acid hmdb0242437 ,medium,Name-rule prior from gene symbols and metabolite names only,bile_acid
MPOST9.1411M756.5533,amino_acid,metabolite_to_pathway,name_rules,mpost9.1411m756.5533 formiminoglutamic acid hmdb00854 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST8.9162M408.7467,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost8.9162m408.7467 3-hydroxyoctanoyl carnitine hmdb0061634 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST8.4211M661.5638,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost8.4211m661.5638 sebacic acid lmfa01170006 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST8.3867M822.5628,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost8.3867m822.5628 diphemanil methylsulfate hmdb14867 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST8.7786M728.5237,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost8.7786m728.5237 11-hydroxy-tetradecanoic acid lmfa01050174 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST8.5105M437.7521,energy_tca,metabolite_to_pathway,name_rules,mpost8.5105m437.7521 lactyl-coa hmdb02346 ,medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
MPOST8.6961M455.3151,amino_acid,metabolite_to_pathway,name_rules,mpost8.6961m455.3151 n-feruloylglycyl-l-phenylalanine hmdb29356 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST6.2317M536.2649,tryptophan,metabolite_to_pathway,name_rules,mpost6.2317m536.2649 1h-indole-3-methanamine hmdb29740 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MPOST2.4779M467.0945,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mpost2.4779m467.0945 13r,23s-dimethylpentatriacontane lmfa11000018 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST2.4779M84.0442,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost2.4779m84.0442 3-hydroxydecanoyl carnitine hmdb0061636 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST2.4779M76.0394,amino_acid,metabolite_to_pathway,name_rules,mpost2.4779m76.0394 n-(8-amino-1-carboxyoctyl)-alanyl-proline hmdb0247737 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST2.6566M395.0987,amino_acid,metabolite_to_pathway,name_rules,mpost2.6566m395.0987 n-acetylasparagine hmdb06028 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST2.6566M314.5832,amino_acid,metabolite_to_pathway,name_rules,mpost2.6566m314.5832 isoleucyl-hydroxyproline hmdb28908 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST2.6223M322.1886,amino_acid,metabolite_to_pathway,name_rules,"mpost2.6223m322.1886 l-valine, glycyl-l-alpha-glutamyl-l-prolyl-l-prolyl-l-proly",medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST2.5948M283.0420,amino_acid,metabolite_to_pathway,name_rules,mpost2.5948m283.0420 n-decanoylglycine hmdb13267 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST2.5879M250.0752,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost2.5879m250.0752 decanoylcarnitine hmdb00651 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST2.5879M170.0652,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost2.5879m170.0652 12-amino-dodecanoic acid lmfa01100005 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST2.5604M218.1386,steroid,metabolite_to_pathway,name_rules,mpost2.5604m218.1386 3b-allotetrahydrocortisol hmdb00314 ,medium,Name-rule prior from gene symbols and metabolite names only,steroid
MPOST2.4230M193.0640,amino_acid,metabolite_to_pathway,name_rules,mpost2.4230m193.0640 isoleucyl-hydroxyproline hmdb28908 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST2.1342M295.0599,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost2.1342m295.0599 n4-acetylsulfamonomethoxine hmdb0255296 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST2.0516M282.1200,amino_acid,metabolite_to_pathway,name_rules,mpost2.0516m282.1200 sulfolithocholylglycine hmdb02639 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST2.0379M245.1861,amino_acid,metabolite_to_pathway,name_rules,mpost2.0379m245.1861 n-lauroylglycine hmdb13272 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST2.0173M556.2775,bile_acid,metabolite_to_pathway,name_rules,mpost2.0173m556.2775 taurocholic acid hmdb00036 ,medium,Name-rule prior from gene symbols and metabolite names only,bile_acid
MPOST2.0173M556.2775,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost2.0173m556.2775 taurocholic acid hmdb00036 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST1.8468M248.1492,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mpost1.8468m248.1492 2e,4z-heptadien-1-ol lmfa05000119 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST1.8056M161.0922,amino_acid,metabolite_to_pathway,name_rules,mpost1.8056m161.0922 sulfolithocholylglycine hmdb02639 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST2.3335M787.1365,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost2.3335m787.1365 2-hydroxymyristoylcarnitine hmdb13166 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST2.2854M332.5620,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost2.2854m332.5620 nb-palmitoyltryptamine hmdb40815 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST2.2717M283.1293,amino_acid,metabolite_to_pathway,name_rules,mpost2.2717m283.1293 n-linoleoyl histidine hmdb0241977 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST2.2717M283.1293,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost2.2717m283.1293 n-linoleoyl histidine hmdb0241977 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST2.2579M424.1028,energy_tca,metabolite_to_pathway,name_rules,mpost2.2579m424.1028 n-acetylgalactosamine hmdb00212 ,medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
MPOST2.2441M219.1343,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mpost2.2441m219.1343 12-oxo-5e,8e,10z-heptadecatrienoic acid lmfa01060111 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST2.2373M297.1089,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost2.2373m297.1089 methyl 8-[2-(2-formyl-vinyl)-3-hydroxy-5-oxo-cyclopentyl]-o,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST3.1501M314.0914,amino_acid,metabolite_to_pathway,name_rules,mpost3.1501m314.0914 n-decanoylglycine hmdb13267 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST3.0671M310.1757,bile_acid,metabolite_to_pathway,name_rules,mpost3.0671m310.1757 7-ketodeoxycholic acid hmdb00391 ,medium,Name-rule prior from gene symbols and metabolite names only,bile_acid
MPOST3.0465M499.1167,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mpost3.0465m499.1167 14-o-(beta-d-glucopyranosyl)-7s,14r-dihydroxy-7,9,13,17-tet",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST3.2189M655.1705,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost3.2189m655.1705 delta2-tha lmfa01030852 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST3.1982M478.1082,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost3.1982m478.1082 3-hydroxyhexadecanoylcarnitine hmdb13336 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST2.8423M247.1146,amino_acid,metabolite_to_pathway,name_rules,mpost2.8423m247.1146 n-myristoyl proline hmdb0242058 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST2.8148M229.1546,energy_tca,metabolite_to_pathway,name_rules,"mpost2.8148m229.1546 25-hydroxyvitamin d3-26,23-lactol hmdb60127 ",medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
MPOST2.7873M314.5859,amino_acid,metabolite_to_pathway,name_rules,mpost2.7873m314.5859 asparaginyl-valine hmdb28744 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST2.9935M375.1156,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mpost2.9935m375.1156 (1r,2r)-3-oxo-2-pentyl-cyclopentanehexanoic acid lmfa020100",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST2.9866M420.1077,amino_acid,metabolite_to_pathway,name_rules,mpost2.9866m420.1077 cysteinyl-tryptophan hmdb28786 ,medium,Name-rule prior from gene symbols and metabolite names only,amino_acid
MPOST2.9866M420.1077,tryptophan,metabolite_to_pathway,name_rules,mpost2.9866m420.1077 cysteinyl-tryptophan hmdb28786 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MPOST2.9660M239.1029,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost2.9660m239.1029 (13z)-3-hydroxyicos-13-enoylcarnitine hmdb0241573 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST2.9179M552.1811,lipid_lipoprotein,metabolite_to_pathway,name_rules,"mpost2.9179m552.1811 6e,8e,12e,14e-hexadecatetraen-10-ynoic acid lmfa01030703 ",medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST2.9042M94.0401,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost2.9042m94.0401 stearoylcarnitine hmdb00848 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST2.8835M262.1649,tryptophan,metabolite_to_pathway,name_rules,mpost2.8835m262.1649 3-indoleacetonitrile hmdb06524 ,medium,Name-rule prior from gene symbols and metabolite names only,tryptophan
MPOST0.6795M345.0795,lipid_lipoprotein,metabolite_to_pathway,name_rules,mpost0.6795m345.0795 alpha-linolenic acid hmdb01388 ,medium,Name-rule prior from gene symbols and metabolite names only,lipid_lipoprotein
MPOST0.6658M162.1124,energy_tca,metabolite_to_pathway,name_rules,mpost0.6658m162.1124 obtusilactone a hmdb30960 ,medium,Name-rule prior from gene symbols and metabolite names only,energy_tca
